taxon.name,taxon.id,lat,lon,id,site,geometry,presence,chelsa_ai_1981_2010_v_2_1,chelsa_bio10,chelsa_bio6,chelsa_sfc_wind_mean_1981_2010_v_2_1,moisture,max_temp,min_temp,wind
Umbilicus rupestris,129454,38.7234258026,-9.1376966983,236982360,236982360,"c(-9.1376966983, 38.7234258026)",1,0.8196662664413452,20.950000000000045,8.750000000000057,2.487,0.8196662664413452,20.950000000000045,8.750000000000057,2.487
Umbilicus rupestris,129454,47.47125,-0.5594694444,237944549,237944549,"c(-0.5594694444, 47.47125)",1,0.8355919122695923,18.950000000000045,2.3500000000000227,2.9090000000000003,0.8355919122695923,18.950000000000045,2.3500000000000227,2.9090000000000003
Umbilicus rupestris,129454,42.8772666667,-8.5483888889,247305155,247305155,"c(-8.5483888889, 42.8772666667)",1,2.138216018676758,18.05000000000001,4.150000000000034,2.7520000000000002,2.138216018676758,18.05000000000001,4.150000000000034,2.7520000000000002
Umbilicus rupestris,129454,40.2050490091,-8.4206294132,247847431,247847431,"c(-8.4206294132, 40.2050490091)",1,0.909815788269043,21.150000000000034,4.750000000000057,2.453,0.909815788269043,21.150000000000034,4.750000000000057,2.453
Umbilicus rupestris,129454,43.4525552304,11.9943786776,248428496,248428496,"c(11.9943786776, 43.4525552304)",1,1.1961077451705933,20.850000000000023,-0.3499999999999659,2.501,1.1961077451705933,20.850000000000023,-0.3499999999999659,2.501
Umbilicus rupestris,129454,38.7396106886,-9.1898197308,251113623,251113623,"c(-9.1898197308, 38.7396106886)",1,0.9147856831550598,20.350000000000023,8.450000000000045,3.985,0.9147856831550598,20.350000000000023,8.450000000000045,3.985
Umbilicus rupestris,129454,38.7469878987,-9.1501300782,251753574,251753574,"c(-9.1501300782, 38.7469878987)",1,0.8303152322769165,20.950000000000045,8.450000000000045,2.436,0.8303152322769165,20.950000000000045,8.450000000000045,2.436
Umbilicus rupestris,129454,38.7084917701,-9.1815105826,252400369,252400369,"c(-9.1815105826, 38.7084917701)",1,0.8796535134315491,20.750000000000057,9.050000000000011,2.968,0.8796535134315491,20.750000000000057,9.050000000000011,2.968
Umbilicus rupestris,129454,38.69925888,-9.20354285,253399430,253399430,"c(-9.20354285, 38.69925888)",1,0.8793618679046631,20.750000000000057,9.650000000000034,2.999,0.8793618679046631,20.750000000000057,9.650000000000034,2.999
Umbilicus rupestris,129454,37.375003831,-5.9736932069,254549035,254549035,"c(-5.9736932069, 37.375003831)",1,0.4148794710636139,26.650000000000034,5.750000000000057,1.732,0.4148794710636139,26.650000000000034,5.750000000000057,1.732
Umbilicus rupestris,129454,35.9032284507,-5.3674941744,255066732,255066732,"c(-5.3674941744, 35.9032284507)",1,1.031675934791565,21.850000000000023,11.150000000000034,5.2780000000000005,1.031675934791565,21.850000000000023,11.150000000000034,5.2780000000000005
Umbilicus rupestris,129454,38.7461255025,-9.1947663948,255374822,255374822,"c(-9.1947663948, 38.7461255025)",1,0.8974327445030212,20.650000000000034,8.850000000000023,2.454,0.8974327445030212,20.650000000000034,8.850000000000023,2.454
Umbilicus rupestris,129454,38.6992936247,-9.2035204545,255587277,255587277,"c(-9.2035204545, 38.6992936247)",1,0.8793618679046631,20.750000000000057,9.650000000000034,2.999,0.8793618679046631,20.750000000000057,9.650000000000034,2.999
Umbilicus rupestris,129454,50.1187028333,-5.5376916667,256209921,256209921,"c(-5.5376916667, 50.1187028333)",1,2.532874584197998,15.850000000000023,6.350000000000023,3.866,2.532874584197998,15.850000000000023,6.350000000000023,3.866
Umbilicus rupestris,129454,32.6986859557,-16.8474376486,257122306,257122306,"c(-16.8474376486, 32.6986859557)",1,3.4468133449554443,19.750000000000057,10.450000000000045,3.761,3.4468133449554443,19.750000000000057,10.450000000000045,3.761
Umbilicus rupestris,129454,44.8327789307,11.6272220612,25722845,25722845,"c(11.6272220612, 44.8327789307)",1,0.6336948275566101,24.55000000000001,-0.24999999999994316,1.827,0.6336948275566101,24.55000000000001,-0.24999999999994316,1.827
Umbilicus rupestris,129454,40.205491,-8.420743,257910491,257910491,"c(-8.420743, 40.205491)",1,0.909815788269043,21.150000000000034,4.750000000000057,2.453,0.909815788269043,21.150000000000034,4.750000000000057,2.453
Umbilicus rupestris,129454,41.14631557,-8.61746558,258645907,258645907,"c(-8.61746558, 41.14631557)",1,1.754647970199585,20.55000000000001,7.050000000000011,2.7880000000000003,1.754647970199585,20.55000000000001,7.050000000000011,2.7880000000000003
Umbilicus rupestris,129454,41.8979782518,12.4889053032,259245331,259245331,"c(12.4889053032, 41.8979782518)",1,0.7479350566864014,24.05000000000001,3.750000000000057,1.798,0.7479350566864014,24.05000000000001,3.750000000000057,1.798
Umbilicus rupestris,129454,38.69872476,-9.20220825,259256006,259256006,"c(-9.20220825, 38.69872476)",1,0.8793618679046631,20.750000000000057,9.650000000000034,2.999,0.8793618679046631,20.750000000000057,9.650000000000034,2.999
Umbilicus rupestris,129454,37.85183585,-8.79199514,260144093,260144093,"c(-8.79199514, 37.85183585)",1,NA,20.950000000000045,9.150000000000034,4.407,NA,20.950000000000045,9.150000000000034,4.407
Umbilicus rupestris,129454,40.2072189,-8.4232013,260397062,260397062,"c(-8.4232013, 40.2072189)",1,0.909815788269043,21.150000000000034,4.750000000000057,2.453,0.909815788269043,21.150000000000034,4.750000000000057,2.453
Umbilicus rupestris,129454,44.8388889432,11.6174998507,260999660,260999660,"c(11.6174998507, 44.8388889432)",1,0.6354185938835144,24.55000000000001,-0.24999999999994316,1.883,0.6354185938835144,24.55000000000001,-0.24999999999994316,1.883
Umbilicus rupestris,129454,41.1830331997,-8.6834866,261046550,261046550,"c(-8.6834866, 41.1830331997)",1,1.710667610168457,20.350000000000023,7.850000000000023,2.938,1.710667610168457,20.350000000000023,7.850000000000023,2.938
Umbilicus rupestris,129454,38.69940396,-9.2020267,261258231,261258231,"c(-9.2020267, 38.69940396)",1,0.8793618679046631,20.750000000000057,9.650000000000034,2.999,0.8793618679046631,20.750000000000057,9.650000000000034,2.999
Umbilicus rupestris,129454,38.4833586232,-6.4758175429,261725271,261725271,"c(-6.4758175429, 38.4833586232)",1,0.3950655162334442,24.950000000000045,3.8500000000000227,2.392,0.3950655162334442,24.950000000000045,3.8500000000000227,2.392
Umbilicus rupestris,129454,51.402425,-3.532255,262426383,262426383,"c(-3.532255, 51.402425)",1,2.5330679416656494,15.850000000000023,3.650000000000034,5.619,2.5330679416656494,15.850000000000023,3.650000000000034,5.619
