term,mean,ci_low,ci_high,rr_mean,rr_ci_l,rr_ci_h
Intercept,-3.89595092798978,-4.86585723648107,-2.93532648221818,0.0203240385599665,0.00770522016372733,0.0531133759026166
dbh_cat30M60,1.21352081170373,0.398629145857844,2.0271294781974,3.36531245006775,1.48978102468395,7.59226129752362
dbh_cat60M90,1.35773603226252,0.481914618884454,2.21703875722096,3.88738242339655,1.61917153272821,9.18010605337557
dbh_cat90P,3.24014518772013,2.21749569751614,4.25770640627245,25.5374291993303,9.18430177226887,70.6477602285796
settingnonMforest,1.95740470304927,0.245377526667546,3.73260185686206,7.08092609159586,1.27810374038048,41.7876924367213
settingnonMforest:dbh_cat30M60,0.301762821750873,-1.2896063126178,1.86812554724393,1.35224046664605,0.275379175058618,6.47614578565214
settingnonMforest:dbh_cat60M90,1.11591797385561,-0.571318789920133,2.7858123026776,3.0523688883343,0.564780121018146,16.2129823782566
settingnonMforest:dbh_cat90P,0.187239444494374,-1.74250601662376,2.08182879498724,1.20591600042987,0.175081094259667,8.01912084052331
