species_label,taxon_id,y,lon,lat,moist_rel01,maxT_rel01,minT_rel01,wind_rel01
Acer_platanoides,54763,0,72.17769342497391,50.441177663739296,0.012873415150844652,0.6131147540983621,0.2643051771117164,0.24768620537681799
Acer_platanoides,54763,0,14.338437235612815,41.830998520024266,0.035962072708254064,0.6065573770491803,0.6621253405994556,0.27618627883061553
Acer_platanoides,54763,0,29.729718718147183,63.25446517460896,0.06562342867236455,0.48524590163934467,0.4141689373297001,0.3743205523725577
Acer_platanoides,54763,0,29.56568361320956,52.738180735146216,0.029978288137445713,0.5737704918032787,0.5204359673024531,0.21147348317908038
Acer_platanoides,54763,0,-85.52232707796988,46.922352258249546,0.0725431417230768,0.5639344262295097,0.4005449591280652,0.47752313794623186
Acer_platanoides,54763,0,-6.441892140920913,55.22168498813116,0.14556769251587165,0.4163934426229523,0.8555858310626715,0.416409578375202
Acer_platanoides,54763,0,-91.01540648238492,46.73513001550494,0.0498852566946615,0.5737704918032787,0.37602179836512306,0.2022183046863523
Acer_platanoides,54763,0,15.492944056351575,62.434309912281464,0.04306164625624339,0.4360655737704922,0.43051771117166254,0.1932569413838696
Acer_platanoides,54763,0,4.626158100411942,44.22488355324842,0.02675764389382124,0.7573770491803284,0.7711171662125346,0.23806375789628326
Acer_platanoides,54763,0,37.505470533980144,54.25579892772312,0.02973247350717459,0.5573770491803278,0.42779291553133497,0.25422359335977673
Acer_platanoides,54763,0,69.70222979383968,41.88861433108881,0.024073379042616343,0.718032786885247,0.5286103542234344,0.10107242544439549
Acer_platanoides,54763,0,-76.57076316480841,37.47475167864254,0.04422933460705754,0.7934426229508211,0.7547683923705721,0.15160863816659323
Acer_platanoides,54763,0,72.13868994857484,58.79577178440184,0.031220817636019645,0.5180327868852462,0.17438692098092665,0.24959600411341268
Acer_platanoides,54763,0,46.57950059426639,54.4857635992478,0.02382037157765187,0.5868852459016405,0.37602179836512306,0.25929190539150876
Acer_platanoides,54763,0,-8.72509655899131,53.76127489375501,0.07405957357417482,0.4491803278688539,0.7901907356948231,0.4063464081092993
Acer_platanoides,54763,0,-80.331622961008,36.930881784735966,0.03498854333822864,0.6852459016393454,0.6457765667574931,0.22138974584986046
Acer_platanoides,54763,0,13.740746176243732,53.1558835466426,0.027364572511150514,0.5540983606557388,0.6648501362397832,0.2974144263258411
Acer_platanoides,54763,0,27.80350853051388,44.70742080643941,0.014222444177314933,0.7278688524590179,0.6348773841961858,0.2444542382841193
Acer_platanoides,54763,0,-104.79009398257344,38.986665896565135,0.013084780462228354,0.5573770491803278,0.446866485013625,0.22836785661818718
Acer_platanoides,54763,0,21.18842252084852,42.757458952656044,0.02356613756594492,0.6557377049180327,0.6185286103542234,0.14668723372998385
Acer_platanoides,54763,0,63.894314540825576,52.74573817404688,0.013385864002054403,0.6360655737704929,0.2561307901907359,0.29844277949169973
Acer_platanoides,54763,0,30.33757425376598,50.559087982739825,0.02817721025621826,0.6065573770491803,0.5531335149863765,0.14235345967386517
Acer_platanoides,54763,0,54.30323646426277,39.77598147892077,0.0041305508359089985,0.9573770491803294,0.7029972752043602,0.22241809901571913
Acer_platanoides,54763,0,40.72427037608571,40.05519603135235,0.027136159388944696,0.46557377049180476,0.28065395095367884,0.1732040546496254
Acer_platanoides,54763,0,-2.965370189481888,48.563354082932726,0.04116754104631521,0.5180327868852462,0.8283378746594018,0.28265021301601295
Acer_platanoides,54763,0,87.83946128767613,56.48905735322805,0.03318142585365536,0.5245901639344263,0.17166212534059971,0.1417658292933745
Acer_platanoides,54763,0,4.80798580450471,49.80541493866769,0.053269305101643426,0.5311475409836081,0.7084468664850139,0.15726458057881593
Acer_platanoides,54763,0,4.048383167970087,45.70277196142919,0.03453327455058532,0.6229508196721312,0.7029972752043602,0.18260614073747616
Acer_platanoides,54763,0,15.69697665212459,58.89465645681897,0.03734173369933167,0.5114754098360663,0.5858310626702999,0.25077126487439405
Acer_platanoides,54763,0,65.07156199622017,56.70493251721295,0.025009242133113938,0.5508196721311479,0.23160762942779298,0.18620537681798152
Acer_platanoides,54763,0,16.460575019289166,50.015391402762674,0.036849545656590106,0.544262295081968,0.5749318801089927,0.23248126928162188
Acer_platanoides,54763,0,-81.06166220822901,38.19156609436451,0.03745909777616016,0.708196721311476,0.6294277929155322,0.18370794770089613
Acer_platanoides,54763,0,21.76722463712531,66.23423968790058,0.05193737441417286,0.46229508196721386,0.36239782016348815,0.11444101660055825
Acer_platanoides,54763,0,10.40719813417516,51.860342875607486,0.06739197829620189,0.42950819672131224,0.6076294277929161,0.28007933010136626
Acer_platanoides,54763,0,45.13855916526833,64.43849892365087,0.05263926033843737,0.43934426229508305,0.267029972752044,0.14580578815924783
Acer_platanoides,54763,0,42.93296267594377,41.20868400659163,0.023093819976730906,0.48524590163934467,0.3596730245231606,0.06904656970765388
Acer_platanoides,54763,0,29.351035284863286,65.90028815822892,0.06400470004884803,0.4032786885245906,0.35149863760218086,0.3610988688115176
Acer_platanoides,54763,0,23.83119587720023,41.019599819857305,0.013654680842115552,0.7868852459016393,0.7002724795640326,0.10085206405171149
Acer_platanoides,54763,0,39.04444545486248,49.2047870214307,0.02158386365835406,0.6655737704918037,0.5095367847411443,0.27310121933303955
Acer_platanoides,54763,0,41.52315381569207,56.75642199525542,0.03218219646545562,0.5508196721311479,0.4087193460490465,0.17415895401792275
Acer_platanoides,54763,0,24.37640295908116,53.25389031421119,0.030925485391702534,0.544262295081968,0.5640326975476838,0.24012046422800062
Acer_platanoides,54763,0,-75.51656815425272,38.984322143234166,0.040456052786809915,0.7704918032786885,0.7002724795640326,0.2702365212281475
Acer_platanoides,54763,0,35.411200763967116,45.2690576870707,0.02405071071509789,0.7442622950819687,0.7247956403269763,0.363816659321287
Acer_platanoides,54763,0,77.13133112274048,40.213282550970845,0.002693079169793573,0.7311475409836069,0.44141689373296983,0.10011752607609814
Acer_platanoides,54763,0,54.11453575577968,57.675591323367854,0.03027614679064272,0.5278688524590172,0.29155313351498613,0.1970030850594976
Acer_platanoides,54763,0,-95.28152855941032,44.94188870176208,0.02782453348407038,0.6754098360655744,0.3324250681198908,0.29521081239900104
Acer_platanoides,54763,0,23.408482316729337,54.50861942525893,0.03224169289920292,0.537704918032788,0.5749318801089927,0.29499045100631704
Acer_platanoides,54763,0,41.74429228969251,52.42591487445275,0.023518324039457136,0.6131147540983621,0.42779291553133497,0.27816953136477157
Acer_platanoides,54763,0,29.539267809191813,50.571376206998195,0.02748367436098894,0.5967213114754113,0.5531335149863765,0.1463934185397385
Acer_platanoides,54763,0,-77.01486740353896,39.142674389770306,0.03642867169666228,0.7672131147540995,0.643051771117167,0.2552519465256354
Acer_platanoides,54763,0,-111.97102926774396,46.824412472480034,0.008257326300508993,0.6360655737704929,0.4904632152588557,0.22109593065961514
Acer_platanoides,54763,0,10.142571452334096,54.40903635190511,0.04627024497862795,0.5213114754098371,0.7138964577656675,0.3062288820332011
Acer_platanoides,54763,0,38.26192284016523,58.17540189359222,0.05196579304645167,0.5540983606557388,0.44141689373296983,0.19215513442044957
Acer_platanoides,54763,0,36.66857542111782,62.889391523286626,0.05129461240218942,0.45573770491803384,0.3433242506811996,0.24753929778169534
Acer_platanoides,54763,0,66.10103002078017,61.20997894248293,0.03425258755178298,0.4885245901639355,0.13623978201634881,0.24518877625973265
Acer_platanoides,54763,0,84.33565914531766,57.83715783781915,0.03462056742650298,0.5278688524590172,0.1389645776566764,0.22124283825473778
Acer_platanoides,54763,0,-75.78193188300553,40.95511180063294,0.05320172812247477,0.6622950819672146,0.5204359673024531,0.18554429263992953
Acer_platanoides,54763,0,-95.26572559040918,45.656160766744215,0.028612176623953003,0.6426229508196728,0.3133514986376023,0.31724695166740124
Acer_platanoides,54763,0,75.72143800459125,39.36903489453216,9.649203840800197e-4,0.8032786885245902,0.4577656675749323,0.18708682238871752
Acer_platanoides,54763,0,42.30634934979716,45.36250867722383,0.020831413889542696,0.6983606557377053,0.5831062670299738,0.30299691494050246
Acer_platanoides,54763,0,73.1466244758326,48.86862044572729,0.014952351443677549,0.5803278688524605,0.24795640326975546,0.2545908623475834
Acer_platanoides,54763,0,36.53168843951724,51.37655448816579,0.029901643827269692,0.5934426229508203,0.4686648501362396,0.2885265168209197
Acer_platanoides,54763,0,7.768299573588763,44.6997826595602,0.024304320555199217,0.718032786885247,0.678474114441418,0.06184809754664317
Acer_platanoides,54763,0,-94.7566194719234,44.30676186311896,0.02780592326273705,0.6885245901639344,0.36239782016348815,0.29778169531364773
Acer_platanoides,54763,0,52.94065335493323,57.0136848780581,0.028927561619536437,0.5540983606557388,0.31062670299727624,0.14617305714705453
Acer_platanoides,54763,0,14.06241743724803,53.52545352382634,0.025637188490826794,0.5573770491803278,0.6675749318801092,0.28478037314529164
Acer_platanoides,54763,0,1.4018429879643008,45.89918080590247,0.04534897957771326,0.6065573770491803,0.768392370572207,0.20809460849125902
Acer_platanoides,54763,0,44.41033325475416,53.04149794600871,0.026425554877173078,0.5901639344262295,0.3950953678474116,0.288820332011165
Acer_platanoides,54763,0,-1.800954182485242,46.83243363892621,0.038373982756217374,0.5934426229508203,0.8256130790190741,0.28309093580138095
Acer_platanoides,54763,0,-95.888949995291,43.993988216468146,0.02665995608379854,0.6655737704918037,0.36784741144414185,0.3258410459820773
Acer_platanoides,54763,0,39.66050633717336,46.858224624550715,0.021895796885883546,0.7245901639344269,0.5776566757493187,0.26737182312325547
Acer_platanoides,54763,0,28.423687450846245,65.05756397287112,0.06664144265364777,0.43278688524590314,0.35149863760218086,0.1478624944909652
Acer_platanoides,54763,0,48.30976137793027,55.14237463951613,0.022326506997717103,0.6000000000000004,0.3651226158038158,0.250991626267078
Acer_platanoides,54763,0,15.968563188804213,58.840949114162335,0.03900034589769883,0.5049180327868863,0.5912806539509535,0.2592184515939474
Acer_platanoides,54763,0,22.770471985232945,53.64371271535156,0.027368953601372828,0.5475409836065589,0.5803814713896462,0.20141031291317762
Acer_platanoides,54763,0,34.34702656828483,53.78466200713815,0.0350131931629078,0.5508196721311479,0.46321525885558595,0.17004554135448804
Acer_platanoides,54763,0,41.609352084907954,42.483931687382245,0.09865623072151487,0.7278688524590179,0.8228882833787465,0.1664463052739827
Acer_platanoides,54763,0,-115.31952405082156,43.00578690733106,0.006682516570810893,0.8000000000000012,0.5967302452316088,0.21580725723519908
Acer_platanoides,54763,0,22.90616860480796,45.235048434917026,0.06854753988439252,0.37049180327868897,0.42779291553133497,0.26840017628911417
Acer_platanoides,54763,0,7.637800103135476,51.46614706666737,0.04925749857917892,0.5475409836065589,0.7029972752043602,0.30321727633318646
Acer_platanoides,54763,0,67.0459275929536,38.53704445676727,0.04195920860693123,0.4360655737704922,0.36784741144414185,0.25128544145732334
Acer_platanoides,54763,0,-78.03177009740452,46.75979820420921,0.05501791690104976,0.5049180327868863,0.26975476839237156,0.206552078742471
Acer_platanoides,54763,0,-117.47653171757132,48.85991728011525,0.052464734031516906,0.43278688524590314,0.37329700272479543,0.1519759071543999
Acer_platanoides,54763,0,-120.22770160093948,47.28018070767926,0.011034479775613368,0.5475409836065589,0.5040871934604906,0.23975319524019395
Acer_platanoides,54763,0,47.23147958889709,50.071474189574936,0.01173357377037846,0.7311475409836069,0.4141689373297001,0.29396209784045835
Acer_platanoides,54763,0,52.14759987557218,62.60359762627668,0.047599389681090565,0.45901639344262296,0.23978201634877422,0.15667695019832525
Acer_platanoides,54763,0,-117.31118935707244,43.5091391701671,0.005999384526423852,0.7573770491803284,0.5858310626702999,0.1795210812399001
Acer_platanoides,54763,0,-93.35350122249562,39.276616958684755,0.03129822284110538,0.7967213114754103,0.5831062670299738,0.2697957984427795
Acer_platanoides,54763,0,-92.22254299721108,46.28366915618156,0.03352656699210109,0.6032786885245913,0.30517711171662104,0.16593212869105334
Acer_platanoides,54763,0,66.57439607417754,59.90361554493933,0.030983067699192592,0.5278688524590172,0.17438692098092665,0.21051858381078303
Acer_platanoides,54763,0,68.036591157506,56.70880651074592,0.02429343619129547,0.537704918032788,0.21525885558583127,0.2111062141912737
Acer_platanoides,54763,0,-89.85757540164573,39.72045488096935,0.031626913590122936,0.7573770491803284,0.5667574931880114,0.288599970618481
Acer_platanoides,54763,0,-70.17501678021996,45.86905471501742,0.05448223895862508,0.5344262295081971,0.28337874659400647,0.13214338181283972
Acer_platanoides,54763,0,28.26194454197875,46.41094156671362,0.015659823208438096,0.6950819672131162,0.5967302452316088,0.23196709269869253
Acer_platanoides,54763,0,21.278740124361235,47.273689682169504,0.019432623524875663,0.6918032786885252,0.6239782016348785,0.23314235345967388
Acer_platanoides,54763,0,49.450629018227175,62.33417054691886,0.04451967546002684,0.46557377049180476,0.2588555858310628,0.12347583370060233
Acer_platanoides,54763,0,78.56965300801767,59.43339099573428,0.03266571743961626,0.5016393442622955,0.12534059945504153,0.2808873218745409
