y,taxon_id,species_label,lon,lat,chelsa_ai_1981_2010_v_2_1,chelsa_bio10,chelsa_bio6,chelsa_sfc_wind_mean_1981_2010_v_2_1
1,125440,Fraxinus_excelsior,2.6958429722,48.315102,0.8580218553543091,19.05000000000001,1.0500000000000114,2.958
1,125440,Fraxinus_excelsior,2.6958429722,48.315102,0.8580218553543091,19.05000000000001,1.0500000000000114,2.958
1,125440,Fraxinus_excelsior,2.6871079722,48.320281,0.8750144839286804,18.950000000000045,1.0500000000000114,3.23
1,125440,Fraxinus_excelsior,2.696276,48.3152189722,0.8580218553543091,19.05000000000001,1.0500000000000114,2.958
1,125440,Fraxinus_excelsior,2.6960899722,48.3160189722,0.8580218553543091,19.05000000000001,1.0500000000000114,2.958
1,125440,Fraxinus_excelsior,2.695462,48.3151179722,0.8580218553543091,19.05000000000001,1.0500000000000114,2.958
1,125440,Fraxinus_excelsior,2.6899649722,48.3174089722,0.8750144839286804,18.950000000000045,1.0500000000000114,3.23
1,125440,Fraxinus_excelsior,2.6958429722,48.315102,0.8580218553543091,19.05000000000001,1.0500000000000114,2.958
1,125440,Fraxinus_excelsior,2.69454325,48.31567005,0.8580218553543091,19.05000000000001,1.0500000000000114,2.958
1,125440,Fraxinus_excelsior,-0.6025549722,46.307782,0.997538149356842,19.65000000000003,2.8500000000000227,3.415
1,125440,Fraxinus_excelsior,0.838441,47.391086,0.8307899236679077,19.250000000000057,1.7500000000000568,3.46
1,125440,Fraxinus_excelsior,8.677875,50.583584,0.9703365564346312,17.850000000000023,-1.6499999999999773,2.273
1,125440,Fraxinus_excelsior,8.0137638889,53.5009833333,1.3782150745391846,16.450000000000045,-0.14999999999997726,4.102
1,125440,Fraxinus_excelsior,10.7981704997,51.8320584,1.1791582107543943,16.150000000000034,-3.249999999999943,2.966
1,125440,Fraxinus_excelsior,8.4295305556,53.1895111111,1.2606827020645142,16.750000000000057,-0.3499999999999659,5.266
1,125440,Fraxinus_excelsior,8.5095611111,53.1959722222,1.2531360387802124,16.750000000000057,-0.3499999999999659,5.333
1,125440,Fraxinus_excelsior,8.4548555556,53.1140083333,1.2394219636917114,16.850000000000023,-0.3499999999999659,4.199
1,125440,Fraxinus_excelsior,7.896805,53.284908,1.3526206016540527,16.55000000000001,-0.3499999999999659,5.001
1,125440,Fraxinus_excelsior,8.19716,53.1363569997,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368
1,125440,Fraxinus_excelsior,8.199104,53.1400417997,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368
1,125440,Fraxinus_excelsior,10.0616372997,53.6209348,1.3050546646118164,16.850000000000023,-1.0499999999999543,2.6750000000000003
1,125440,Fraxinus_excelsior,8.197354,53.136387,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368
1,125440,Fraxinus_excelsior,8.8297277778,53.6301277778,1.5842331647872925,16.55000000000001,-0.04999999999995452,4.874
1,125440,Fraxinus_excelsior,8.2140602819,53.131429681,1.273356795310974,16.750000000000057,-0.24999999999994316,3.667
1,125440,Fraxinus_excelsior,8.2140559923,53.1314125644,1.273356795310974,16.750000000000057,-0.24999999999994316,3.667
1,125440,Fraxinus_excelsior,8.67321,50.582464,0.9684709310531616,17.850000000000023,-1.6499999999999773,2.246
1,125440,Fraxinus_excelsior,8.676683,50.583647,0.9703365564346312,17.850000000000023,-1.6499999999999773,2.273
1,125440,Fraxinus_excelsior,172.6287604667,-43.5673595667,0.8606035113334656,16.350000000000023,2.750000000000057,2.727
1,125440,Fraxinus_excelsior,4.4652444444,52.1276583333,1.6052299737930298,16.650000000000034,1.5500000000000114,3.761
1,125440,Fraxinus_excelsior,2.9302111111,51.2214888889,1.7980749607086182,16.950000000000045,3.0500000000000114,3.431
