site,id,lat,lon,presence,island_class
B00121,no_id,57.12811607794257,9.854588210672818,0,land
B00122,no_id,48.723154167574855,3.8181310014408787,0,land
B00123,no_id,43.9788386915626,11.349559337250733,0,land
B00124,no_id,41.84438973788342,12.710521558958558,0,land
B00125,no_id,51.087550350544916,-0.3900046529723109,0,land
B00126,no_id,50.87103070871026,13.157252980178876,0,land
B00127,no_id,36.90990053424422,14.509102752897007,0,land
B00128,no_id,51.49621881630988,11.701628910213866,0,land
B00129,no_id,47.29192729039817,10.594945979622853,0,land
B00130,no_id,37.337319022381294,-6.2516425924468875,0,land
B00131,no_id,64.35248158411525,14.542842127667827,0,land
B00132,no_id,51.88288700954708,13.49656498139842,0,land
B00133,no_id,52.45840727528137,-7.0357229031782245,0,land
B00134,no_id,55.00576020177203,9.284476814854267,0,land
B00135,no_id,49.18434991188524,2.0397534397181367,0,land
B00136,no_id,37.57019479984191,-5.348062858672959,0,land
B00137,no_id,37.351982884023855,-2.573953561174813,0,land
B00138,no_id,50.392253448558776,3.6437318092630213,0,land
B00139,no_id,48.56489202064254,14.142191866960182,0,land
B00140,no_id,45.90534925979999,6.138120861478088,0,land
B00141,no_id,60.09110783461896,6.186696226921081,0,land
B00142,no_id,37.98503622695458,-8.477909847291393,0,land
B00143,no_id,49.88293887847744,11.974148858674836,0,land
B00144,no_id,36.1034835204701,6.636367373517955,0,land
B00145,no_id,48.36303726736089,-0.5660439258255872,0,land
B00146,no_id,36.66642437724451,3.867656554273599,0,land
B00147,no_id,45.28058025607835,2.6082782648557585,0,land
B00148,no_id,47.849995970149976,6.492778867299761,0,land
B00149,no_id,41.690851959108805,-6.8156027898412646,0,land
B00150,no_id,48.58827719147306,13.65703336225861,0,land
B00151,no_id,45.967701932634284,12.63388795582379,0,land
B00152,no_id,40.25235135361174,9.572105647900308,0,land
B00153,no_id,60.209995896718745,10.193342790706119,0,land
B00154,no_id,61.45678368143978,7.904320552973828,0,land
B00155,no_id,37.482766789971535,-2.9555513441119468,0,land
B00156,no_id,44.48457417305327,9.181753822716473,0,land
B00157,no_id,44.3342852769844,5.888311168586117,0,land
B00158,no_id,38.70699664938428,-9.481263836684947,0,land
B00159,no_id,47.14858247602196,4.874691750979445,0,land
B00160,no_id,36.62647937321604,4.805815701737773,0,land
B00161,no_id,53.62169309747909,-7.749842197047247,0,land
B00162,no_id,36.231372445074214,8.23224664205949,0,land
B00163,no_id,42.90549534836924,11.137700972028304,0,land
B00164,no_id,58.84409145595286,-3.221345445635907,0,island
B00165,no_id,51.75347387506196,0.5840049090987058,0,land
B00166,no_id,50.029151130101894,9.596021214361684,0,land
B00167,no_id,61.663429451315054,9.150891208396066,0,land
B00168,no_id,48.230827253388924,-0.03191484837892572,0,land
B00169,no_id,39.42204296579953,-0.8366958374887685,0,land
B00170,no_id,59.023412296763716,11.83972462121494,0,land
B00171,no_id,47.84614333406695,13.759690757592631,0,land
B00172,no_id,42.573221012134496,2.1252760292740005,0,land
B00173,no_id,49.391392357031854,4.000263808457438,0,land
B00174,no_id,42.127691703334435,-4.222944477804501,0,land
B00175,no_id,42.96251751199855,-4.386702152996816,0,land
B00176,no_id,46.62033858355594,3.726998581517213,0,land
B00177,no_id,50.38239781540234,7.676520194697549,0,land
B00178,no_id,61.58305917860381,6.9818858079516195,0,land
B00179,no_id,55.012436940662745,-6.022972877104931,0,land
B00180,no_id,48.4059301461338,11.191424791495054,0,land
B00181,no_id,42.868721136513784,2.4333023243518674,0,land
B00182,no_id,40.58205001423504,-4.789012331472576,0,land
B00183,no_id,47.113588259785104,12.359438463642592,0,land
B00184,no_id,42.32528807728963,2.8310686295630947,0,land
B00185,no_id,42.05268591722902,2.0426163337620404,0,land
B00186,no_id,45.529971755557554,1.320491549625561,0,land
B00187,no_id,41.85562290527265,12.843795024402278,0,land
B00188,no_id,52.61250005918617,-8.171918513903636,0,land
B00189,no_id,40.21579175555671,0.10558305882117103,0,land
B00190,no_id,40.08004647846108,-0.36935221905393445,0,land
B00191,no_id,43.78729617834444,10.90305149980304,0,land
B00192,no_id,39.702798475560954,-6.653762796891456,0,land
B00193,no_id,48.36525508845952,12.487959046440434,0,land
B00194,no_id,65.06561023940517,12.357348326823137,0,land
B00195,no_id,57.22913126956084,14.308467839512428,0,land
B00196,no_id,63.57515490685193,8.953515808580457,0,island
B00197,no_id,39.15638490374534,9.46177470011905,0,land
B00198,no_id,50.394254397022074,7.490068911350843,0,land
B00199,no_id,45.51689955543835,12.52211823201437,0,land
B00200,no_id,46.71366934169723,12.428363720697096,0,land
B00201,no_id,47.828660180765496,10.179602115683446,0,land
B00202,no_id,60.76531268601805,5.4571090401074,0,land
B00203,no_id,43.178714111961924,5.6818858480459316,0,land
B00204,no_id,52.128727611217606,-3.0712130056318543,0,land
B00205,no_id,50.74585181953799,10.760918995438292,0,land
B00206,no_id,55.053512371574925,-1.7726734629675853,0,land
B00207,no_id,44.95738898484825,-0.46106359870729996,0,land
B00208,no_id,43.204890562593036,-8.733861732865194,0,land
B00209,no_id,49.8209100575032,6.542572720375079,0,land
B00210,no_id,43.1162200363839,5.984423377248199,0,land
B00211,no_id,41.73244878094548,13.87700876507256,0,land
B00212,no_id,49.17711525493968,12.995025799790543,0,land
B00213,no_id,45.836004340682386,-0.4530536865401896,0,land
B00214,no_id,56.2569328594377,9.596023343505557,0,land
B00215,no_id,45.27880566000243,13.692602498135898,0,land
B00216,no_id,39.9451051608269,-0.2799885320390464,0,land
B00217,no_id,39.55299253202353,-5.106167746049768,0,land
B00218,no_id,40.15425724457963,-3.34544946410391,0,land
B00219,no_id,50.25030519786887,6.902475827530848,0,land
B00220,no_id,52.21529108279757,6.602350162461564,0,land
B00221,no_id,43.5535713835623,12.903572645186125,0,land
B00222,no_id,39.73153376840971,9.112397099204587,0,land
B00223,no_id,44.45071206187206,-0.9763189316097498,0,land
B00224,no_id,47.27469336518871,-1.3207863141100356,0,land
B00225,no_id,39.55707883930883,-7.951105703244792,0,land
B00226,no_id,62.33387766934667,13.016678419750704,0,land
B00227,no_id,41.325929456376386,-0.31053203032063587,0,land
B00228,no_id,51.580079310846415,6.327623097609739,0,land
B00229,no_id,45.34203805623839,-0.6658302741004722,0,land
B00230,no_id,44.612185754570824,10.914000487164449,0,land
B00231,no_id,42.24083374489373,-6.894923868037572,0,land
B00232,no_id,50.07143675857426,13.276662025099485,0,land
B00233,no_id,50.346446005490925,1.9519309156099989,0,land
B00234,no_id,38.17257418054153,-5.3402094370619135,0,land
B00235,no_id,54.722765516537144,-7.015288679080257,0,land
B00236,no_id,43.10769550277125,2.502032506210497,0,land
B00237,no_id,35.818486024860015,8.922456192202521,0,land
B00238,no_id,42.293299289261306,-8.507831264350678,0,land
B00239,no_id,39.22244298200141,-3.559500675533814,0,land
B00240,no_id,44.11642645753086,6.137140278261886,0,land
B00241,no_id,38.70998198828582,-3.60837696059598,0,land
B00242,no_id,41.95145174821367,0.036804749977215924,0,land
B00243,no_id,61.92844149020516,9.876909321284499,0,land
B00244,no_id,48.339848574409146,10.486756495559826,0,land
B00245,no_id,40.69644602440753,-6.539334045859319,0,land
B00246,no_id,42.766358984192806,-1.436929778846443,0,land
B00247,no_id,35.88969746131879,3.699671665501048,0,land
B00248,no_id,52.486394319457474,9.202524346160308,0,land
B00249,no_id,44.46043127216275,3.855272847193488,0,land
B00250,no_id,53.979181824345154,14.63274196696955,0,land
B00251,no_id,46.64058787122622,0.07236139946173112,0,land
B00252,no_id,45.185893764627956,13.965219768208819,0,land
B00253,no_id,37.90533854812618,-1.8969346130723237,0,land
B00254,no_id,48.120446233839694,-3.5822028417193836,0,land
B00255,no_id,42.601571842117934,11.668162051644524,0,land
B00256,no_id,46.51296085164842,1.4752810471462907,0,land
B00257,no_id,43.502232615151954,12.116460171415431,0,land
B00258,no_id,44.66619811686213,10.932773636462867,0,land
B00259,no_id,41.37894574001284,13.438873766016004,0,land
B00260,no_id,51.54732635462027,13.77709870692019,0,land
B00261,no_id,48.386979771906574,13.847063408967829,0,land
B00262,no_id,50.81172485040879,11.183546058875322,0,land
B00263,no_id,47.24580880763,10.446378094332852,0,land
B00264,no_id,48.05824943553501,-1.4883336508505314,0,land
B00265,no_id,46.23914761550318,7.719846670424524,0,land
B00266,no_id,41.21198217590618,-7.762694518135559,0,land
B00267,no_id,56.447150100070694,-3.543183160247142,0,land
B00268,no_id,39.261480126604525,-6.6717133806979545,0,land
B00269,no_id,42.43744524102638,-2.011207277083503,0,land
B00270,no_id,49.427649004767126,14.625859353127133,0,land
B00271,no_id,47.28224994721596,13.398882423746056,0,land
B00272,no_id,43.49171767836078,4.479651388936739,0,land
B00273,no_id,37.72058873787987,-5.89583737019901,0,land
B00274,no_id,42.33292387604215,-7.31910021012412,0,land
B00275,no_id,58.54253008646542,12.49392964700769,0,land
B00276,no_id,55.1894126177267,-1.5142000550603785,0,land
B00277,no_id,62.46540863426725,14.728172109397578,0,land
B00278,no_id,50.43633469516172,14.512350368947313,0,land
B00279,no_id,39.349803118654656,-7.340126299611612,0,land
B00280,no_id,53.333466340578596,-7.759949597953012,0,land
B00281,no_id,52.19053771505866,1.3613595069094608,0,land
B00282,no_id,51.97979075653038,7.777017658445274,0,land
B00283,no_id,50.81809080001374,2.9318728515078125,0,land
B00284,no_id,51.48239545341052,-1.6362692250271782,0,land
B00285,no_id,36.26296986511074,1.8940683784419716,0,land
B00286,no_id,38.70713020540605,-0.12120112922907818,0,land
B00287,no_id,49.032292480390844,7.755946313818033,0,land
B00288,no_id,39.2253584422444,-6.4745253075162434,0,land
B00289,no_id,52.41203959675894,-1.3657530927294945,0,land
B00290,no_id,39.62033176057957,-3.7643820657134817,0,land
B00291,no_id,49.96938189274722,12.885986248219039,0,land
B00292,no_id,43.026413746291865,12.41343805785654,0,land
B00293,no_id,44.98041702587794,8.933483289177333,0,land
B00294,no_id,38.67060463764947,-6.534436660409698,0,land
B00295,no_id,42.18599496197247,2.40586709696588,0,land
B00296,no_id,65.31364850844673,12.64925377316381,0,land
B00297,no_id,59.147035620649525,7.390746237043229,0,land
B00298,no_id,43.99314753752655,10.580294570585044,0,land
B00299,no_id,54.70521246854423,-2.2625865086037416,0,land
B00300,no_id,59.9211983508788,11.716084489075115,0,land
B00301,no_id,39.868628128742536,-3.0180217274212238,0,land
B00302,no_id,65.69162441392278,13.576243795614557,0,land
B00303,no_id,37.92198093548673,-0.8861988983068951,0,land
B00304,no_id,38.21474715210726,-1.6738924061126002,0,land
B00305,no_id,51.0158378589637,0.08212411026363016,0,land
B00306,no_id,50.240795105349875,13.543682634268698,0,land
B00307,no_id,44.68609585738506,3.392934339802469,0,land
B00308,no_id,50.64595411212933,5.337093904740239,0,land
B00309,no_id,42.189314209792926,13.989150163338145,0,land
B00310,no_id,42.4594618749768,-0.919609781092493,0,land
B00311,no_id,50.98326744849706,10.951582670056121,0,land
B00312,no_id,40.81996424536696,-7.190774762263296,0,land
B00313,no_id,45.748789624927625,12.954188443807867,0,land
B00314,no_id,43.4270718312512,12.688992700890736,0,land
B00315,no_id,55.14304550026815,-3.4025778938097027,0,land
B00316,no_id,42.172055264556064,1.8566480005032449,0,land
B00317,no_id,52.6111422694592,13.889457587391071,0,land
B00318,no_id,46.062639158454175,2.922997230051542,0,land
B00319,no_id,44.381669135745604,7.495827832480109,0,land
B00320,no_id,37.07324027798255,-2.529212190178859,0,land
B00321,no_id,48.499967072032966,1.7530908152751936,0,land
B00322,no_id,50.56822054856296,2.228243890829332,0,land
B00323,no_id,38.28010558779837,-7.540243187274581,0,land
B00324,no_id,55.54355511645035,-3.546565492772892,0,land
B00325,no_id,54.45485111840248,9.454383103888471,0,land
B00326,no_id,62.25065231531666,13.410625334410689,0,land
B00327,no_id,50.21408607334832,4.863108460223847,0,land
B00328,no_id,40.54743887054642,-0.8783520025467608,0,land
B00329,no_id,55.17506363904641,8.48413279317052,0,land
B00330,no_id,37.49112445200774,-6.4643555684912855,0,land
B00331,no_id,53.7745614417099,13.807468665020936,0,land
B00332,no_id,36.22797329716547,8.392036543906393,0,land
B00333,no_id,42.19392530840041,-1.4135293203467942,0,land
B00334,no_id,61.89407927747868,11.749581633184055,0,land
B00335,no_id,51.940826733874076,10.009799019290055,0,land
B00336,no_id,42.10197784503595,1.4485399045215441,0,land
B00337,no_id,38.67750276449877,-8.918571894881175,0,land
B00338,no_id,52.38761498484814,7.3582911727857,0,land
B00339,no_id,47.45301374280923,0.9475979692659114,0,land
B00340,no_id,39.805424837804786,-0.24771632622175757,0,land
B00341,no_id,50.76139843518325,7.309695665162126,0,land
B00342,no_id,36.800957565255906,-4.658285465826489,0,land
B00343,no_id,41.91474352607272,-1.874150203948025,0,land
B00344,no_id,53.63973404893876,-2.224619038199665,0,land
B00345,no_id,49.206811315032205,11.816299964441235,0,land
B00346,no_id,42.693767977792994,2.485234630206624,0,land
B00347,no_id,37.90926579523763,13.473632679103883,0,land
B00348,no_id,45.137898673341304,11.143074967980427,0,land
B00349,no_id,43.845578230812436,2.8766393861362856,0,land
B00350,no_id,44.025164037870624,0.8938319264395254,0,land
B00351,no_id,38.62236229827977,-8.428110528283085,0,land
B00352,no_id,48.93940078040048,-0.6690511554350212,0,land
B00353,no_id,51.0555039093203,11.910444131953621,0,land
B00354,no_id,52.191161337012566,12.409274947214634,0,land
B00355,no_id,39.421595355618024,2.8206923743404677,0,island
B00356,no_id,42.74820506982734,-4.407399843866259,0,land
B00357,no_id,55.73992236535533,-3.2645953268177506,0,land
B00358,no_id,57.79940879133778,14.02859783155979,0,land
B00359,no_id,51.98002562537603,6.924171740711271,0,land
B00360,no_id,61.668701870820755,12.31921434292539,0,land
B00361,no_id,47.13969679320462,11.358226280040272,0,land
B00362,no_id,49.72251881169748,1.4885302931648954,0,land
B00363,no_id,39.99552028729018,-3.3880818297340123,0,land
B00364,no_id,53.20315279308116,6.078119836767864,0,land
B00365,no_id,50.29866876366103,14.527274231017518,0,land
B00366,no_id,62.67469454696427,10.670092084363574,0,land
B00367,no_id,44.78512328619455,3.4749681446035163,0,land
B00368,no_id,46.49377765858539,4.631689448912056,0,land
B00369,no_id,61.130093324991776,11.535776233686967,0,land
B00370,no_id,44.95360267809954,5.075608789117922,0,land
B00371,no_id,54.0879593059348,12.63837226776073,0,land
B00372,no_id,38.598924169369894,-3.0561116662986745,0,land
B00373,no_id,49.35086375373409,9.023875227803588,0,land
B00374,no_id,50.807120960766504,1.9206502000730739,0,land
B00375,no_id,47.770048841198715,11.468033516003857,0,land
B00376,no_id,44.46021075400469,9.534220861019639,0,land
B00377,no_id,42.21629047391412,-3.5908775788119653,0,land
B00378,no_id,61.67177377484964,11.576858055734526,0,land
B00379,no_id,54.76868634015807,8.829949933979043,0,land
B00380,no_id,41.37263561342414,-1.6699099172887943,0,land
B00381,no_id,51.06959068507511,5.538939223214407,0,land
B00382,no_id,41.8364824301114,-0.18383900546126858,0,land
B00383,no_id,61.23952079195517,7.129644580371898,0,land
B00384,no_id,52.80492766190207,12.830280158402259,0,land
B00385,no_id,51.701869690146765,13.956704167009512,0,land
B00386,no_id,40.05568383938539,-3.412690236530396,0,land
B00387,no_id,53.766530850645374,-8.732027148193596,0,land
B00388,no_id,59.415393868836254,7.815015671151517,0,land
B00389,no_id,38.8750536639983,-0.7309639486926568,0,land
B00390,no_id,36.581678369137485,9.975896208125803,0,land
B00391,no_id,49.140531515565286,8.736054295831401,0,land
B00392,no_id,51.18371950315393,5.1480784496136165,0,land
B00393,no_id,54.84427210530868,-7.452689455865762,0,land
B00394,no_id,36.29652555056949,8.034403855814116,0,land
B00395,no_id,45.18535408355651,10.191545832935775,0,land
B00396,no_id,48.9407678113145,10.316589032809167,0,land
B00397,no_id,39.87796798350675,-7.830351333446477,0,land
B00398,no_id,47.01819103943558,7.85561934554016,0,land
B00399,no_id,42.48792387712189,12.177163553962757,0,land
B00400,no_id,57.502225701857284,14.046124216611007,0,land
B00401,no_id,46.92978334021296,8.036555555476204,0,land
B00402,no_id,42.331000392346446,-2.0141238542890547,0,land
B00403,no_id,54.49398516388636,8.886613996236242,0,island
B00404,no_id,38.286186872857066,-2.547863716471395,0,land
B00405,no_id,48.582285067628526,13.796525649617417,0,land
B00406,no_id,45.79949531192862,2.6224190267288185,0,land
B00407,no_id,39.382919000998356,-4.120067803455224,0,land
B00408,no_id,68.10843964139728,13.511985321728476,0,island
B00409,no_id,46.25637158012222,4.283858679033386,0,land
B00410,no_id,45.82269333791919,6.401853734087801,0,land
B00411,no_id,39.13819071241356,-7.963555831619446,0,land
B00412,no_id,36.18161548653128,4.536137183219517,0,land
B00413,no_id,53.486491534894455,-1.5962893271334575,0,land
B00414,no_id,43.92137468936735,11.879455731246903,0,land
B00415,no_id,37.190821358461086,-6.307088783247158,0,land
B00416,no_id,51.713148622381304,8.4865029673548,0,land
B00417,no_id,39.42511215876278,-5.147882553906879,0,land
B00418,no_id,46.895414058927905,-0.45655575407846244,0,land
B00419,no_id,44.314973078458515,1.4494640595920472,0,land
B00420,no_id,66.47857373678217,14.321884494340205,0,land
B00421,no_id,42.60288054374814,0.7921117485997332,0,land
B00422,no_id,39.32229823881079,-2.693450873871518,0,land
B00423,no_id,47.08059162667927,-0.2918069064644724,0,land
B00424,no_id,53.31439506252959,0.2843214447577899,0,land
B00425,no_id,43.36224324818292,-1.3331477853685432,0,land
B00426,no_id,35.75277404343466,8.601600467004273,0,land
B00427,no_id,40.714899750341814,-2.2306499254665635,0,land
B00428,no_id,36.68100519220505,7.246531766715684,0,land
B00429,no_id,46.754560308150985,-0.8197738281343497,0,land
B00430,no_id,36.47744293847829,2.1549320134251237,0,land
B00431,no_id,49.54517037402477,8.396339580000097,0,land
B00432,no_id,44.95590863378485,9.528756992529129,0,land
B00433,no_id,59.671948701267205,10.660468835245405,0,land
B00434,no_id,47.96021172287557,-2.552093202595922,0,land
B00435,no_id,48.06781170522594,6.7241969053612545,0,land
B00436,no_id,47.475182242276404,5.436301136851794,0,land
B00437,no_id,39.11440480829265,-0.5595187050858742,0,land
B00438,no_id,50.60330585537302,4.519626793313632,0,land
B00439,no_id,47.531272890899594,12.577088018892848,0,land
B00440,no_id,36.03954953592,6.25852828240227,0,land
B00441,no_id,55.5813719392937,12.565661895503013,0,island
B00442,no_id,53.397678852879764,14.25244562239273,0,land
B00443,no_id,50.07350614498797,14.625930864273977,0,land
B00444,no_id,42.83665405679519,-4.5042586128532,0,land
B00445,no_id,53.6705995359685,-7.449097625534407,0,land
B00446,no_id,48.258196743351895,-2.6125466609992096,0,land
B00447,no_id,45.24129246351033,9.477707069059134,0,land
B00448,no_id,50.6985029658866,11.450014023801451,0,land
B00449,no_id,50.473103276886185,-3.9132374965831564,0,land
B00450,no_id,51.21926900590757,8.54945005981469,0,land
B00451,no_id,41.163454828782044,-2.5431445127006738,0,land
B00452,no_id,55.02345399262247,-3.380222692254195,0,land
B00453,no_id,42.50295063207376,0.4327926870152895,0,land
B00454,no_id,46.8639400487756,5.083277916513817,0,land
B00455,no_id,35.59585441650202,-5.844283584877703,0,land
B00456,no_id,50.320633633582915,13.364950244090743,0,land
B00457,no_id,39.84212289937939,-3.4323146986974193,0,land
B00458,no_id,43.93421850678248,-0.2546266891979102,0,land
B00459,no_id,51.75773471037452,0.7740932680846072,0,land
B00460,no_id,46.96253918394819,0.9615650699879477,0,land
B00461,no_id,39.951235346073524,8.63426228412704,0,land
B00462,no_id,51.1871356462079,13.090344524040384,0,land
B00463,no_id,39.45910190596258,-5.390117104199547,0,land
B00464,no_id,35.6020843911395,9.493711458811234,0,land
B00465,no_id,55.51437704499401,-2.3834901991664204,0,land
B00466,no_id,48.50075621022947,11.364600376471746,0,land
B00467,no_id,40.729936259905784,-6.191207952370527,0,land
B00468,no_id,63.41258147640072,7.90004261952461,0,island
B00469,no_id,56.439847934065796,8.626491982012213,0,land
B00470,no_id,45.20055730433053,8.747455637604308,0,land
B00471,no_id,49.73318265170981,9.648127812558737,0,land
B00472,no_id,52.240788517323764,-1.9889286108146345,0,land
B00473,no_id,55.10949424587924,-7.295274029662452,0,land
B00474,no_id,48.30019075603472,14.795213848864936,0,land
B00475,no_id,42.670088035098495,-7.561981569163347,0,land
B00476,no_id,50.13084523904584,2.6751164771839493,0,land
B00477,no_id,46.75878614833572,6.748728003865582,0,land
B00478,no_id,39.24599890204837,-5.925968245140746,0,land
B00479,no_id,62.20231386095816,11.391262615109897,0,land
B00480,no_id,40.02856492129481,-5.035675620130144,0,land
B00481,no_id,38.21718813177878,-4.914429641003706,0,land
B00482,no_id,43.92528253626785,3.798037538998144,0,land
B00483,no_id,44.80354947076363,9.348186517824926,0,land
B00484,no_id,46.453608953204665,-0.2999678307812912,0,land
B00485,no_id,56.02596827898295,8.508767343918217,0,land
B00486,no_id,51.31525817111892,6.225184113381395,0,land
B00487,no_id,47.674441026807685,14.434233760266133,0,land
B00488,no_id,63.973047050951074,12.331856433340118,0,land
B00489,no_id,50.574233755471084,9.009369717848932,0,land
B00490,no_id,54.60795588991976,9.562609823081747,0,land
B00491,no_id,45.97480516366629,13.114108111168447,0,land
B00492,no_id,47.381109386589934,8.130000091814413,0,land
B00493,no_id,39.233693504715276,-9.067472978857147,0,land
B00494,no_id,39.45037471744064,-5.2087266340781,0,land
B00495,no_id,42.63606394530411,-4.002647771332882,0,land
B00496,no_id,58.23680326428936,-5.188990413921456,0,land
B00497,no_id,54.95459165377635,-6.487290206299544,0,land
B00498,no_id,43.771921376335186,-0.5759091505053927,0,land
B00499,no_id,39.40234809551758,8.963391438191177,0,land
B00500,no_id,42.76011932613935,-5.991629973711385,0,land
B00501,no_id,49.72204839025635,5.451498057863087,0,land
B00502,no_id,42.86242697445678,10.823075446824882,0,land
B00503,no_id,37.49939554568293,-5.8612662079143565,0,land
B00504,no_id,49.133474504491716,-0.8795786427657847,0,land
B00505,no_id,49.40873435513923,8.700026111486459,0,land
B00506,no_id,37.88449664542004,-3.748446711571671,0,land
B00507,no_id,42.77768036497009,12.780905565639202,0,land
B00508,no_id,61.29658052733724,11.94341490219463,0,land
B00509,no_id,50.594360146350546,11.668106926434099,0,land
B00510,no_id,53.863567820537035,-6.882480063929063,0,land
B00511,no_id,52.98653924382925,-2.488710466739428,0,land
B00512,no_id,37.520986878350186,-5.868167960723884,0,land
B00513,no_id,56.73530087006507,-4.629512958961804,0,land
B00514,no_id,55.0669052039402,10.687889017002611,0,island
B00515,no_id,65.29331715831508,13.389333213275032,0,land
B00516,no_id,43.839836218161395,0.24829409188450166,0,land
B00517,no_id,53.99614643699034,-6.472387712875034,0,land
B00518,no_id,48.129206567726,-3.9876471408661556,0,land
B00519,no_id,51.32052449286791,5.54078828437802,0,land
B00520,no_id,45.19509183341605,10.614249137452274,0,land
B00521,no_id,46.22847206015577,10.775804414045952,0,land
B00522,no_id,62.30116188005322,12.351096195144375,0,land
B00523,no_id,52.565419886152185,-6.821935931538039,0,land
B00524,no_id,53.72441279945168,-1.4464591758902894,0,land
B00525,no_id,41.07986197389874,-3.6211164991243003,0,land
B00526,no_id,40.4201350840513,-4.7107314557110485,0,land
B00527,no_id,40.3119816860064,-4.664759746647777,0,land
B00528,no_id,48.05502488107314,11.195933348800372,0,land
B00529,no_id,38.58479163269465,-3.8475666960274872,0,land
B00530,no_id,39.3681671881668,-4.1585168198820925,0,land
B00531,no_id,42.73636601006522,-8.218031451479428,0,land
B00532,no_id,60.575903347185324,6.518717991495549,0,land
B00533,no_id,50.514449860495965,13.91118048660767,0,land
B00534,no_id,54.53577998121485,-2.1275630409140787,0,land
B00535,no_id,42.362998429763294,0.22870783319778268,0,land
B00536,no_id,53.41888069806795,-2.7583305891530485,0,land
B00537,no_id,48.55340559170803,3.56739884566498,0,land
B00538,no_id,41.03378378174281,-8.533804182810162,0,land
B00539,no_id,42.799598126345366,-1.3338187001349213,0,land
B00540,no_id,39.896079335888516,-1.4094834619302135,0,land
B00541,no_id,36.8682681253151,14.63733905018382,0,land
B00542,no_id,50.181452057471525,6.395950583580196,0,land
B00543,no_id,48.19282558529772,2.591529591876487,0,land
B00544,no_id,45.02529328391404,3.4977330337500456,0,land
B00545,no_id,57.543871590982896,-6.344692585915758,0,island
B00546,no_id,53.81824242883357,13.431755203120034,0,land
B00547,no_id,47.96978098890356,7.41995742856944,0,land
B00548,no_id,46.8361383602419,0.48333416975305865,0,land
B00549,no_id,48.82563014169609,4.686405713249504,0,land
B00550,no_id,51.82398456575616,6.369952070214204,0,land
B00551,no_id,61.448952006473995,6.393093651625704,0,land
B00552,no_id,44.96548685095786,4.8307882710136045,0,land
B00553,no_id,55.99561206897549,8.524428928156796,0,land
B00554,no_id,47.339581661935874,11.45563150062506,0,land
B00555,no_id,47.55701239523614,11.06057136634495,0,land
B00556,no_id,48.89206925430754,0.629504470879777,0,land
B00557,no_id,44.894869592387906,-0.5024817122609933,0,land
B00558,no_id,39.059216736303924,-7.266937503725826,0,land
B00559,no_id,36.73533524425075,6.350177733749815,0,land
B00560,no_id,41.803804393637456,12.860499057590978,0,land
B00561,no_id,63.22375397093572,11.248307425143523,0,land
B00562,no_id,39.689255278779335,2.7877969423367572,0,island
B00563,no_id,51.20811490252291,9.723470594744633,0,land
B00564,no_id,58.739973133939436,7.225046321542214,0,land
B00565,no_id,64.6879287569015,14.511794578371077,0,land
B00566,no_id,44.16856311672245,11.163012565335489,0,land
B00567,no_id,38.41090038472747,-2.0718842826635537,0,land
B00568,no_id,42.84862166015124,-6.303288136090982,0,land
B00569,no_id,36.36241409532466,-6.040656741076413,0,land
B00570,no_id,64.79367977205659,14.582543170638003,0,land
B00571,no_id,54.38210233002167,-7.037990123678617,0,land
B00572,no_id,50.75519554447353,11.723947529483178,0,land
B00573,no_id,62.813845771955876,10.634610827680309,0,land
B00574,no_id,51.93070890786545,12.392129235585717,0,land
B00575,no_id,56.0141354928121,-4.601825153604469,0,land
B00576,no_id,37.90494955421929,12.748995699168239,0,land
B00577,no_id,61.72011846912684,12.05291666385699,0,land
B00578,no_id,37.87142450266952,-6.230570139281141,0,land
B00579,no_id,61.153332394278806,10.321859503073394,0,land
B00580,no_id,57.31191102589111,14.001911644166947,0,land
B00581,no_id,35.84100091238675,3.9559139602804674,0,land
B00582,no_id,63.86108743820066,11.567542449505481,0,land
B00583,no_id,51.05236781522044,-2.097989355867901,0,land
B00584,no_id,43.46795620417611,-5.989512729447079,0,land
B00585,no_id,46.91025951462503,14.320716141136279,0,land
B00586,no_id,36.610058309150766,6.883190505894022,0,land
B00587,no_id,39.975636160491284,-6.197546551590614,0,land
B00588,no_id,52.91899420920593,7.959228856494188,0,land
B00589,no_id,36.916782682488915,-4.869535203496425,0,land
B00590,no_id,38.922580422717616,-8.026062757748269,0,land
B00591,no_id,63.606496289054455,8.893110360432463,0,island
B00592,no_id,56.45292170319038,13.09244331411965,0,land
B00593,no_id,35.941421926714284,8.179440975369829,0,land
B00594,no_id,53.66743299600611,-7.797757411682033,0,land
B00595,no_id,54.901172662198185,8.923946144917895,0,land
B00596,no_id,37.990636967866514,-7.191278961431859,0,land
B00597,no_id,37.119347353188076,-1.875704163777018,0,land
B00598,no_id,52.99923608762138,-6.8478285313150575,0,land
B00599,no_id,60.993783125219245,6.867093799675308,0,land
B00600,no_id,53.22562562219611,13.306445059033411,0,land
B00601,no_id,43.13224514800863,2.4505638513646035,0,land
B00602,no_id,50.39164225007047,11.88387267050296,0,land
B00603,no_id,48.26179260378626,9.640985264484474,0,land
B00604,no_id,53.54292716162289,-6.808660338768094,0,land
B00605,no_id,53.260299246679665,-7.114797866292704,0,land
B00606,no_id,39.37356027256425,-0.7355250405131193,0,land
B00607,no_id,63.08639284120092,12.748156739815448,0,land
B00608,no_id,40.02277857010368,8.62861150689134,0,land
